atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2021-07-09,2021-07-13,0,0.36,0.36,0.365,0.355,0.37,1720000,619860,0.36038372,0.36,0.36,0.365,0.355,0.37,1720000,0.36038,0.01408
2021-07-08,2021-07-12,0,0.355,0.355,0.37,0.35,0.375,6068000,2273880,0.37473303,0.355,0.355,0.37,0.35,0.375,6068000,0.37473,-0.04054
2021-07-07,2021-07-09,0,0.37,0.355,0.375,0.355,0.375,513000,186135,0.36283626,0.37,0.355,0.375,0.355,0.375,513000,0.36284,0
2021-07-06,2021-07-08,0,0.37,0.355,0.37,0.35,0.375,11668000,4318960,0.37015427,0.37,0.355,0.37,0.35,0.375,11668000,0.37015,0.08824
2021-07-05,2021-07-07,0,0.34,0.34,0.36,0.33,0.38,1148000,415420,0.36186411,0.34,0.34,0.36,0.33,0.38,1148000,0.36186,0.07937
2021-07-02,2021-07-06,0,0.315,0.315,0.33,0.305,0.36,2284000,740480,0.32420315,0.315,0.315,0.33,0.305,0.36,2284000,0.3242,-0.19231
2021-06-30,2021-07-05,0,0.39,0.33,0.39,0.295,0.4,19024000,5750300,0.30226556,0.39,0.33,0.39,0.295,0.4,19024000,0.30227,0.32203
2021-06-29,2021-07-02,0,0.295,0.295,0.32,0.29,0.305,3489800,1046544,0.29988653,0.295,0.295,0.32,0.29,0.305,3489800,0.29989,-0.03279
2021-06-28,2021-06-30,0,0.305,0.295,0.31,0.295,0.305,88000,26500,0.30113636,0.305,0.295,0.31,0.295,0.305,88000,0.30114,0.01667
2021-06-25,2021-06-29,0,0.3,0.3,0.31,0.3,0.31,378000,116880,0.30920635,0.3,0.3,0.31,0.3,0.31,378000,0.30921,-0.01639
2021-06-24,2021-06-28,0,0.305,0.305,0.31,0.305,0.32,278000,88180,0.31719424,0.305,0.305,0.31,0.305,0.32,278000,0.31719,0
2021-06-23,2021-06-25,0,0.305,0.29,0.305,0.3,0.305,1064000,320020,0.30077068,0.305,0.29,0.305,0.3,0.305,1064000,0.30077,0.05172
2021-06-22,2021-06-24,0,0.29,0.29,0.315,0.29,0.315,340000,101900,0.29970588,0.29,0.29,0.315,0.29,0.315,340000,0.29971,-0.03333
2021-06-21,2021-06-23,0,0.3,0.29,0.315,0,0,0,0,0,0.3,0.29,0.315,0,0,0,0,0
2021-06-18,2021-06-22,0,0.3,0.29,0.3,0,0,0,0,0,0.3,0.29,0.3,0,0,0,0,0
2021-06-17,2021-06-21,0,0.3,0.29,0.3,0.29,0.3,328000,96740,0.29493902,0.3,0.29,0.3,0.29,0.3,328000,0.29494,-0.01639
2021-06-16,2021-06-18,0,0.305,0.29,0.305,0,0,0,0,0,0.305,0.29,0.305,0,0,0,0,0
2021-06-15,2021-06-17,0,0.305,0.29,0.305,0.305,0.305,164000,50020,0.305,0.305,0.29,0.305,0.305,0.305,164000,0.305,0
2021-06-11,2021-06-16,0,0.305,0.29,0.3,0.29,0.305,516000,150840,0.29232558,0.305,0.29,0.3,0.29,0.305,516000,0.29233,0.01667
2021-06-10,2021-06-15,0,0.3,0.3,0.305,0.3,0.3,108000,32400,0.3,0.3,0.3,0.305,0.3,0.3,108000,0.3,-0.01639
2021-06-09,2021-06-11,0,0.305,0.29,0.305,0.305,0.305,4000,1220,0.305,0.305,0.29,0.305,0.305,0.305,4000,0.305,0.01667
2021-06-08,2021-06-10,0,0.3,0.3,0.305,0.295,0.305,2032000,611280,0.30082677,0.3,0.3,0.305,0.295,0.305,2032000,0.30083,0
2021-06-07,2021-06-09,0,0.3,0.295,0.3,0.295,0.3,1708000,507640,0.29721311,0.3,0.295,0.3,0.295,0.3,1708000,0.29721,0
2021-06-04,2021-06-08,0,0.3,0.29,0.3,0.285,0.3,8072000,2320880,0.2875223,0.3,0.29,0.3,0.285,0.3,8072000,0.28752,0
2021-06-03,2021-06-07,0,0.3,0.295,0.3,0.285,0.3,1484000,442500,0.29818059,0.3,0.295,0.3,0.285,0.3,1484000,0.29818,0.07143
2021-06-02,2021-06-04,0,0.28,0.28,0.285,0.28,0.285,2408000,682860,0.28357973,0.28,0.28,0.285,0.28,0.285,2408000,0.28358,0.01818
2021-06-01,2021-06-03,0,0.275,0.275,0.285,0.27,0.3,2256000,631860,0.28007979,0.275,0.275,0.285,0.27,0.3,2256000,0.28008,-0.01786
2021-05-31,2021-06-02,0,0.28,0.275,0.285,0.28,0.305,216000,61700,0.28564815,0.28,0.275,0.285,0.28,0.305,216000,0.28565,-0.03448
2021-05-28,2021-06-01,0,0.29,0.28,0.29,0.28,0.29,12000,3420,0.285,0.29,0.28,0.29,0.28,0.29,12000,0.285,0
2021-05-27,2021-05-31,0,0.29,0.28,0.29,0.285,0.29,204000,58160,0.28509804,0.29,0.28,0.29,0.285,0.29,204000,0.2851,0.01754
2021-05-26,2021-05-28,0,0.285,0.28,0.285,0.275,0.3,6712000,1895800,0.28244934,0.285,0.28,0.285,0.275,0.3,6712000,0.28245,-0.06557
2021-05-25,2021-05-27,0,0.305,0.3,0.305,0.295,0.305,1052000,315680,0.30007605,0.305,0.3,0.305,0.295,0.305,1052000,0.30008,0.05172
2021-05-24,2021-05-26,0,0.29,0.285,0.295,0.28,0.3,4518000,1319120,0.2919699,0.29,0.285,0.295,0.28,0.3,4518000,0.29197,0
2021-05-21,2021-05-25,0,0.29,0.28,0.29,0.275,0.29,3938000,1103620,0.28024886,0.29,0.28,0.29,0.275,0.29,3938000,0.28025,0.03571
2021-05-20,2021-05-24,0,0.28,0.275,0.285,0.28,0.28,3504000,981120,0.28,0.28,0.275,0.285,0.28,0.28,3504000,0.28,0
2021-05-18,2021-05-21,0,0.28,0.28,0.285,0.28,0.29,872000,247660,0.28401376,0.28,0.28,0.285,0.28,0.29,872000,0.28401,-0.01754
2021-05-17,2021-05-20,0,0.285,0.28,0.285,0.285,0.3,204000,58200,0.28529412,0.285,0.28,0.285,0.285,0.3,204000,0.28529,0
2021-05-14,2021-05-18,0,0.285,0.28,0.295,0.285,0.285,156000,44460,0.285,0.285,0.28,0.295,0.285,0.285,156000,0.285,0.01786
2021-05-13,2021-05-17,0,0.28,0.28,0.3,0.28,0.285,884400,247644,0.28001357,0.28,0.28,0.3,0.28,0.285,884400,0.28001,0
2021-05-12,2021-05-14,0,0.28,0.28,0.295,0.28,0.28,172000,48160,0.28,0.28,0.28,0.295,0.28,0.28,172000,0.28,-0.01754
2021-05-11,2021-05-13,0,0.285,0.28,0.285,0.285,0.285,140000,39900,0.285,0.285,0.28,0.285,0.285,0.285,140000,0.285,0
2021-05-10,2021-05-12,0,0.285,0.285,0.295,0.28,0.295,76000,21700,0.28552632,0.285,0.285,0.295,0.28,0.295,76000,0.28553,0
2021-05-07,2021-05-11,0,0.285,0.275,0.305,0.275,0.305,252000,75500,0.29960317,0.285,0.275,0.305,0.275,0.305,252000,0.2996,-0.01724
2021-05-06,2021-05-10,0,0.29,0.28,0.29,0,0,0,0,0,0.29,0.28,0.29,0,0,0,0,0
2021-05-05,2021-05-07,0,0.29,0.285,0.29,0.28,0.29,1044000,292560,0.28022989,0.29,0.285,0.29,0.28,0.29,1044000,0.28023,-0.01695
2021-05-04,2021-05-06,0,0.295,0.29,0.295,0.285,0.295,648000,186120,0.28722222,0.295,0.29,0.295,0.285,0.295,648000,0.28722,0
2021-05-03,2021-05-05,0,0.295,0.295,0.32,0.295,0.32,824000,243320,0.29529126,0.295,0.295,0.32,0.295,0.32,824000,0.29529,0.01724
2021-04-30,2021-05-04,0,0.29,0.29,0.315,0.29,0.31,256000,76260,0.29789063,0.29,0.29,0.315,0.29,0.31,256000,0.29789,0
2021-04-29,2021-05-03,0,0.29,0.29,0.31,0.28,0.315,3016000,845300,0.28027188,0.29,0.29,0.31,0.28,0.315,3016000,0.28027,0
2021-04-28,2021-04-30,0,0.29,0.28,0.315,0.28,0.29,2028000,568040,0.28009862,0.29,0.28,0.315,0.28,0.29,2028000,0.2801,0
2021-04-27,2021-04-29,0,0.29,0.29,0.3,0.28,0.29,106285,30254,0.28464976,0.29,0.29,0.3,0.28,0.29,106285,0.28465,0.03571
2021-04-26,2021-04-28,0,0.28,0.28,0.305,0.28,0.305,524000,154480,0.29480916,0.28,0.28,0.305,0.28,0.305,524000,0.29481,-0.05085
2021-04-23,2021-04-27,0,0.295,0.29,0.295,0.29,0.31,644000,190180,0.29531056,0.295,0.29,0.295,0.29,0.31,644000,0.29531,0.01724
2021-04-22,2021-04-26,0,0.29,0.29,0.3,0.25,0.29,3398000,923770,0.27185697,0.29,0.29,0.3,0.25,0.29,3398000,0.27186,0.07407
2021-04-21,2021-04-23,0,0.27,0.27,0.31,0.27,0.275,1932000,530340,0.27450311,0.27,0.27,0.31,0.27,0.275,1932000,0.2745,-0.01818
2021-04-20,2021-04-22,0,0.275,0.275,0.31,0.27,0.28,1236000,340020,0.27509709,0.275,0.275,0.31,0.27,0.28,1236000,0.2751,0
2021-04-19,2021-04-21,0,0.275,0.275,0.285,0.275,0.29,2260000,635700,0.28128319,0.275,0.275,0.285,0.275,0.29,2260000,0.28128,-0.01786
2021-04-16,2021-04-20,0,0.28,0.275,0.28,0.275,0.285,2124000,586400,0.27608286,0.28,0.275,0.28,0.275,0.285,2124000,0.27608,-0.01754
2021-04-15,2021-04-19,0,0.285,0.275,0.285,0.27,0.285,2208000,617600,0.27971014,0.285,0.275,0.285,0.27,0.285,2208000,0.27971,-0.0339
2021-04-14,2021-04-16,0,0.295,0.29,0.295,0.29,0.295,44000,12960,0.29454545,0.295,0.29,0.295,0.29,0.295,44000,0.29455,0
2021-04-13,2021-04-15,0,0.295,0.295,0.3,0.295,0.305,308000,92380,0.29993506,0.295,0.295,0.3,0.295,0.305,308000,0.29994,-0.03279
2021-04-12,2021-04-14,0,0.305,0.305,0.31,0.305,0.325,1256000,384760,0.30633758,0.305,0.305,0.31,0.305,0.325,1256000,0.30634,-0.04687
2021-04-09,2021-04-13,0,0.32,0.3,0.32,0,0,0,0,0,0.32,0.3,0.32,0,0,0,0,0
2021-04-08,2021-04-12,0,0.32,0.315,0.32,0.3,0.325,644000,205080,0.3184472,0.32,0.315,0.32,0.3,0.325,644000,0.31845,0.01587
2021-04-07,2021-04-09,0,0.315,0.315,0.32,0.3,0.32,1312000,400720,0.30542683,0.315,0.315,0.32,0.3,0.32,1312000,0.30543,0.14545
2021-04-01,2021-04-08,0,0.275,0.275,0.28,0,0,0,0,0,0.275,0.275,0.28,0,0,0,0,0
2021-03-31,2021-04-07,0,0.275,0.27,0.275,0.27,0.28,604000,164520,0.27238411,0.275,0.27,0.275,0.27,0.28,604000,0.27238,-0.01786
2021-03-30,2021-04-01,0,0.28,0.275,0.28,0,0,0,0,0,0.28,0.275,0.28,0,0,0,0,0
2021-03-29,2021-03-31,0,0.28,0.275,0.28,0.275,0.29,1400000,393540,0.2811,0.28,0.275,0.28,0.275,0.29,1400000,0.2811,-0.03448
2021-03-26,2021-03-30,0,0.29,0.285,0.29,0.285,0.29,208000,60280,0.28980769,0.29,0.285,0.29,0.285,0.29,208000,0.28981,0
2021-03-25,2021-03-29,0,0.29,0.28,0.29,0.27,0.295,696000,192320,0.27632184,0.29,0.28,0.29,0.27,0.295,696000,0.27632,-0.01695
2021-03-24,2021-03-26,0,0.295,0.295,0.305,0.295,0.305,748000,225440,0.30139037,0.295,0.295,0.305,0.295,0.305,748000,0.30139,-0.03279
2021-03-23,2021-03-25,0,0.305,0.3,0.305,0.3,0.305,236000,70840,0.30016949,0.305,0.3,0.305,0.3,0.305,236000,0.30017,0
2021-03-22,2021-03-24,0,0.305,0.3,0.305,0.295,0.305,740000,223200,0.30162162,0.305,0.3,0.305,0.295,0.305,740000,0.30162,0.01667
2021-03-19,2021-03-23,0,0.3,0.29,0.3,0.29,0.3,952000,282280,0.29651261,0.3,0.29,0.3,0.29,0.3,952000,0.29651,0
2021-03-18,2021-03-22,0,0.3,0.295,0.3,0.29,0.3,2116000,624220,0.295,0.3,0.295,0.3,0.29,0.3,2116000,0.295,0
2021-03-17,2021-03-19,0,0.3,0.29,0.3,0.29,0.3,2512000,740080,0.29461783,0.3,0.29,0.3,0.29,0.3,2512000,0.29462,0
2021-03-16,2021-03-18,0,0.3,0.3,0.305,0.3,0.3,416000,124800,0.3,0.3,0.3,0.305,0.3,0.3,416000,0.3,-0.01639
2021-03-15,2021-03-17,0,0.305,0.3,0.305,0.3,0.305,176000,53640,0.30477273,0.305,0.3,0.305,0.3,0.305,176000,0.30477,0
2021-03-12,2021-03-16,0,0.305,0.3,0.31,0.3,0.31,1372000,418660,0.30514577,0.305,0.3,0.31,0.3,0.31,1372000,0.30515,-0.01613
2021-03-11,2021-03-15,0,0.31,0.305,0.31,0.305,0.32,1020000,318560,0.31231373,0.31,0.305,0.31,0.305,0.32,1020000,0.31231,0.01639
2021-03-10,2021-03-12,0,0.305,0.305,0.31,0.3,0.31,1306000,401250,0.30723583,0.305,0.305,0.31,0.3,0.31,1306000,0.30724,-0.01613
2021-03-09,2021-03-11,0,0.31,0.305,0.31,0.31,0.325,240000,76900,0.32041667,0.31,0.305,0.31,0.31,0.325,240000,0.32042,-0.01587
2021-03-08,2021-03-10,0,0.315,0.315,0.32,0.305,0.32,664000,209160,0.315,0.315,0.315,0.32,0.305,0.32,664000,0.315,-0.01562
2021-03-05,2021-03-09,0,0.32,0.315,0.32,0.315,0.33,2072000,663560,0.32025097,0.32,0.315,0.32,0.315,0.33,2072000,0.32025,-0.01538
2021-03-04,2021-03-08,0,0.325,0.315,0.325,0.32,0.325,1088000,349860,0.3215625,0.325,0.315,0.325,0.32,0.325,1088000,0.32156,0
2021-03-03,2021-03-05,0,0.325,0.32,0.33,0.32,0.33,3216000,1045160,0.32498756,0.325,0.32,0.33,0.32,0.33,3216000,0.32499,-0.01515
2021-03-02,2021-03-04,0,0.33,0.325,0.33,0,0,0,0,0,0.33,0.325,0.33,0,0,0,0,0
2021-03-01,2021-03-03,0,0.33,0.32,0.33,0.33,0.33,80000,26400,0.33,0.33,0.32,0.33,0.33,0.33,80000,0.33,0
2021-02-26,2021-03-02,0,0.33,0.315,0.33,0.315,0.33,444000,145320,0.3272973,0.33,0.315,0.33,0.315,0.33,444000,0.3273,0
2021-02-25,2021-03-01,0,0.33,0.32,0.33,0.32,0.33,29000,9500,0.32758621,0.33,0.32,0.33,0.32,0.33,29000,0.32759,-0.01493
2021-02-24,2021-02-26,0,0.335,0.325,0.335,0.325,0.335,616000,205260,0.33321429,0.335,0.325,0.335,0.325,0.335,616000,0.33321,0
2021-02-23,2021-02-25,0,0.335,0.325,0.335,0.325,0.335,544000,182200,0.33492647,0.335,0.325,0.335,0.325,0.335,544000,0.33493,0
2021-02-22,2021-02-24,0,0.335,0.335,0.34,0.335,0.34,356000,120520,0.33853933,0.335,0.335,0.34,0.335,0.34,356000,0.33854,-0.01471
2021-02-19,2021-02-23,0,0.34,0.34,0.35,0.335,0.34,1048000,353880,0.33767176,0.34,0.34,0.35,0.335,0.34,1048000,0.33767,0
2021-02-18,2021-02-22,0,0.34,0.34,0.35,0.34,0.34,12000,4080,0.34,0.34,0.34,0.35,0.34,0.34,12000,0.34,-0.05556
2021-02-17,2021-02-19,0,0.36,0.36,0.37,0.34,0.34,800000,272000,0.34,0.36,0.36,0.37,0.34,0.34,800000,0.34,0.05882
2021-02-16,2021-02-18,0,0.34,0.335,0.34,0.34,0.34,100000,34000,0.34,0.34,0.335,0.34,0.34,0.34,100000,0.34,0
2021-02-11,2021-02-17,0,0.34,0.33,0.34,0.33,0.34,144000,47560,0.33027778,0.34,0.33,0.34,0.33,0.34,144000,0.33028,0
2021-02-10,2021-02-17,0,0.34,0.325,0.34,0.34,0.34,136000,46240,0.34,0.34,0.325,0.34,0.34,0.34,136000,0.34,0
2021-02-09,2021-02-16,0,0.34,0.33,0.34,0.335,0.34,260000,88140,0.339,0.34,0.33,0.34,0.335,0.34,260000,0.339,-0.01449
2021-02-08,2021-02-10,0,0.345,0.33,0.345,0,0,0,0,0,0.345,0.33,0.345,0,0,0,0,0
2021-02-05,2021-02-09,0,0.345,0.34,0.345,0,0,0,0,0,0.345,0.34,0.345,0,0,0,0,0
2021-02-04,2021-02-08,0,0.345,0.33,0.345,0.33,0.345,396000,133680,0.33757576,0.345,0.33,0.345,0.33,0.345,396000,0.33758,0
2021-02-03,2021-02-05,0,0.345,0.33,0.345,0.335,0.345,53000,17780,0.3354717,0.345,0.33,0.345,0.335,0.345,53000,0.33547,-0.01429
2021-02-02,2021-02-04,0,0.35,0.335,0.35,0.36,0.36,4000,1440,0.36,0.35,0.335,0.35,0.36,0.36,4000,0.36,0
2021-02-01,2021-02-03,0,0.35,0.345,0.35,0.345,0.355,16000,5580,0.34875,0.35,0.345,0.35,0.345,0.355,16000,0.34875,0
2021-01-29,2021-02-02,0,0.35,0.345,0.35,0,0,0,0,0,0.35,0.345,0.35,0,0,0,0,0
2021-01-28,2021-02-01,0,0.35,0.345,0.35,0.335,0.35,136000,46320,0.34058824,0.35,0.345,0.35,0.335,0.35,136000,0.34059,0.01449
2021-01-27,2021-01-29,0,0.345,0.34,0.345,0.345,0.345,224000,77280,0.345,0.345,0.34,0.345,0.345,0.345,224000,0.345,0
2021-01-26,2021-01-28,0,0.345,0.335,0.345,0.345,0.345,1736000,598920,0.345,0.345,0.335,0.345,0.345,0.345,1736000,0.345,-0.01429
2021-01-25,2021-01-27,0,0.35,0.335,0.35,0.335,0.35,272000,95120,0.34970588,0.35,0.335,0.35,0.335,0.35,272000,0.34971,0
2021-01-22,2021-01-26,0,0.35,0.345,0.35,0.335,0.35,175000,59500,0.34,0.35,0.345,0.35,0.335,0.35,175000,0.34,0.04478
2021-01-21,2021-01-25,0,0.335,0.335,0.345,0.335,0.35,561000,194300,0.34634581,0.335,0.335,0.345,0.335,0.35,561000,0.34635,-0.04286
2021-01-20,2021-01-22,0,0.35,0.35,0.355,0.35,0.35,32000,11200,0.35,0.35,0.35,0.355,0.35,0.35,32000,0.35,-0.01408
2021-01-19,2021-01-21,0,0.355,0.35,0.355,0,0,200,64,0.32,0.355,0.35,0.355,0,0,200,0.32,0
2021-01-18,2021-01-20,0,0.355,0.345,0.355,0,0,0,0,0,0.355,0.345,0.355,0,0,0,0,-0.01389
2021-01-15,2021-01-19,0,0.36,0.355,0.36,0,0,0,0,0,0.36,0.355,0.36,0,0,0,0,0
2021-01-14,2021-01-18,0,0.36,0.355,0.36,0.34,0.36,848000,290900,0.34304245,0.36,0.355,0.36,0.34,0.36,848000,0.34304,0.04348
2021-01-13,2021-01-15,0,0.345,0.345,0.35,0.345,0.35,168000,58780,0.34988095,0.345,0.345,0.35,0.345,0.35,168000,0.34988,-0.01429
2021-01-12,2021-01-14,0,0.35,0.35,0.36,0.35,0.36,404000,145400,0.35990099,0.35,0.35,0.36,0.35,0.36,404000,0.3599,-0.01408
2021-01-11,2021-01-13,0,0.355,0.355,0.36,0.355,0.36,100000,35680,0.3568,0.355,0.355,0.36,0.355,0.36,100000,0.3568,-0.01389
2021-01-08,2021-01-12,0,0.36,0.355,0.365,0.35,0.365,700000,248540,0.35505714,0.36,0.355,0.365,0.35,0.365,700000,0.35506,0.01408
2021-01-07,2021-01-11,0,0.355,0.35,0.355,0.355,0.355,724000,257020,0.355,0.355,0.35,0.355,0.355,0.355,724000,0.355,0
2021-01-06,2021-01-08,0,0.355,0.355,0.36,0.35,0.37,1439857,523181,0.36335622,0.355,0.355,0.36,0.35,0.37,1439857,0.36336,-0.04054
2021-01-05,2021-01-07,0,0.37,0.36,0.37,0.37,0.37,100000,37000,0.37,0.37,0.36,0.37,0.37,0.37,100000,0.37,0.04225
2021-01-04,2021-01-06,0,0.355,0.355,0.37,0.355,0.37,48000,17700,0.36875,0.355,0.355,0.37,0.355,0.37,48000,0.36875,-0.04054
2020-12-31,2021-01-05,0,0.37,0.355,0.37,0.355,0.37,252000,90740,0.36007937,0.37,0.355,0.37,0.355,0.37,252000,0.36008,0.04225
2020-12-30,2021-01-05,0,0.355,0.355,0.365,0.35,0.355,572000,202960,0.35482517,0.355,0.355,0.365,0.35,0.355,572000,0.35483,-0.01389
2020-12-29,2021-01-04,0,0.36,0.35,0.37,0.35,0.36,820000,291560,0.35556098,0.36,0.35,0.37,0.35,0.36,820000,0.35556,0.01408
2020-12-28,2020-12-30,0,0.355,0.355,0.36,0.345,0.37,2040000,723480,0.35464706,0.355,0.355,0.36,0.345,0.37,2040000,0.35465,0
2020-12-24,2020-12-29,0,0.355,0.355,0.38,0.355,0.355,8000,2840,0.355,0.355,0.355,0.38,0.355,0.355,8000,0.355,0
2020-12-23,2020-12-29,0,0.355,0.355,0.375,0.35,0.36,1356000,485980,0.35839233,0.355,0.355,0.375,0.35,0.36,1356000,0.35839,-0.01389
2020-12-22,2020-12-28,0,0.36,0.36,0.38,0.355,0.365,1824000,656060,0.35968202,0.36,0.36,0.38,0.355,0.365,1824000,0.35968,-0.02703
2020-12-21,2020-12-23,0,0.37,0.355,0.37,0,0,0,0,0,0.37,0.355,0.37,0,0,0,0,-0.01333
2020-12-18,2020-12-22,0,0.375,0.365,0.395,0,0,0,0,0,0.375,0.365,0.395,0,0,0,0,0
2020-12-17,2020-12-21,0,0.375,0.375,0.4,0.375,0.375,210000,78720,0.37485714,0.375,0.375,0.4,0.375,0.375,210000,0.37486,-0.01316
2020-12-16,2020-12-18,0,0.38,0.365,0.38,0,0,0,0,0,0.38,0.365,0.38,0,0,0,0,0
2020-12-15,2020-12-17,0,0.38,0.365,0.38,0.38,0.38,24000,9120,0.38,0.38,0.365,0.38,0.38,0.38,24000,0.38,0
2020-12-14,2020-12-16,0,0.38,0.38,0.4,0,0,0,0,0,0.38,0.38,0.4,0,0,0,0,0
2020-12-11,2020-12-15,0,0.38,0.38,0.4,0,0,0,0,0,0.38,0.38,0.4,0,0,0,0,0
2020-12-10,2020-12-14,0,0.38,0.38,0.395,0.38,0.4,57000,22125,0.38815789,0.38,0.38,0.395,0.38,0.4,57000,0.38816,0
2020-12-09,2020-12-11,0,0.38,0.38,0.39,0,0,0,0,0,0.38,0.38,0.39,0,0,0,0,0
2020-12-08,2020-12-10,0,0.38,0.37,0.39,0,0,0,0,0,0.38,0.37,0.39,0,0,0,0,0
2020-12-07,2020-12-09,0,0.38,0.38,0.39,0.38,0.38,52800,20040,0.37954545,0.38,0.38,0.39,0.38,0.38,52800,0.37955,-0.05
2020-12-04,2020-12-08,0,0.4,0.385,0.44,0.385,0.4,28000,10960,0.39142857,0.4,0.385,0.44,0.385,0.4,28000,0.39143,0.08108
2020-12-03,2020-12-07,0,0.37,0.37,0.4,0,0,0,0,0,0.37,0.37,0.4,0,0,0,0,0
2020-12-02,2020-12-04,0,0.37,0.37,0.4,0.37,0.37,4000,1480,0.37,0.37,0.37,0.4,0.37,0.37,4000,0.37,0
2020-12-01,2020-12-03,0,0.37,0.365,0.4,0,0,0,0,0,0.37,0.365,0.4,0,0,0,0,0
2020-11-30,2020-12-02,0,0.37,0.37,0.39,0.37,0.385,124000,46120,0.37193548,0.37,0.37,0.39,0.37,0.385,124000,0.37194,-0.05128
2020-11-27,2020-12-01,0,0.39,0.38,0.39,0.39,0.39,16000,6240,0.39,0.39,0.38,0.39,0.39,0.39,16000,0.39,0.04
2020-11-26,2020-11-30,0,0.375,0.375,0.4,0.37,0.41,617000,238470,0.38649919,0.375,0.375,0.4,0.37,0.41,617000,0.3865,0
2020-11-25,2020-11-27,0,0.375,0.36,0.385,0,0,0,0,0,0.375,0.36,0.385,0,0,0,0,0
2020-11-24,2020-11-26,0,0.375,0.365,0.39,0,0,0,0,0,0.375,0.365,0.39,0,0,0,0,0
2020-11-23,2020-11-25,0,0.375,0.37,0.375,0.375,0.375,69600,26028,0.37396552,0.375,0.37,0.375,0.375,0.375,69600,0.37397,0.04167
2020-11-20,2020-11-24,0,0.36,0.36,0.39,0.355,0.355,4000,1420,0.355,0.36,0.36,0.39,0.355,0.355,4000,0.355,0
2020-11-19,2020-11-23,0,0.36,0.35,0.4,0,0,0,0,0,0.36,0.35,0.4,0,0,0,0,0
2020-11-18,2020-11-20,0,0.36,0.345,0.405,0,0,0,0,0,0.36,0.345,0.405,0,0,0,0,0
2020-11-17,2020-11-19,0,0.36,0.34,0.35,0,0,0,0,0,0.36,0.34,0.35,0,0,0,0,0
2020-11-16,2020-11-18,0,0.36,0.36,0.395,0.34,0.36,18000,6240,0.34666667,0.36,0.36,0.395,0.34,0.36,18000,0.34667,-0.0137
2020-11-13,2020-11-17,0,0.365,0.365,0.395,0.355,0.395,28400,10442,0.36767606,0.365,0.365,0.395,0.355,0.395,28400,0.36768,0.01389
2020-11-12,2020-11-16,0,0.36,0.345,0.4,0,0,0,0,0,0.36,0.345,0.4,0,0,0,0,0
2020-11-11,2020-11-13,0,0.36,0.36,0.39,0.36,0.38,97714,36822,0.37683444,0.36,0.36,0.39,0.36,0.38,97714,0.37683,0
2020-11-10,2020-11-12,0,0.36,0.31,0.395,0,0,0,0,0,0.36,0.31,0.395,0,0,0,0,0
2020-11-09,2020-11-11,0,0.36,0.31,0.39,0,0,0,0,0,0.36,0.31,0.39,0,0,0,0,0
2020-11-06,2020-11-10,0,0.36,0.35,0.38,0,0,0,0,0,0.36,0.35,0.38,0,0,0,0,0
2020-11-05,2020-11-09,0,0.36,0.35,0.36,0.34,0.36,77000,27600,0.35844156,0.36,0.35,0.36,0.34,0.36,77000,0.35844,0
2020-11-04,2020-11-06,0,0.36,0.325,0.36,0,0,0,0,0,0.36,0.325,0.36,0,0,0,0,0
2020-11-03,2020-11-05,0,0.36,0.35,0.36,0.35,0.4,156000,59720,0.38282051,0.36,0.35,0.36,0.35,0.4,156000,0.38282,0
2020-11-02,2020-11-04,0,0.36,0.33,0.36,0.33,0.365,476000,170880,0.3589916,0.36,0.33,0.36,0.33,0.365,476000,0.35899,-0.07692
2020-10-30,2020-11-03,0,0.39,0.365,0.39,0.36,0.4,4636000,1843380,0.39762295,0.39,0.365,0.39,0.36,0.4,4636000,0.39762,0.08333
2020-10-29,2020-11-02,0,0.36,0.355,0.36,0.355,0.36,128000,45840,0.358125,0.36,0.355,0.36,0.355,0.36,128000,0.35812,-0.0137
2020-10-28,2020-10-30,0,0.365,0.36,0.365,0.365,0.375,252000,93780,0.37214286,0.365,0.36,0.365,0.365,0.375,252000,0.37214,-0.03947
2020-10-27,2020-10-29,0,0.38,0.375,0.38,0.375,0.4,832000,316280,0.38014423,0.38,0.375,0.38,0.375,0.4,832000,0.38014,-0.05
2020-10-23,2020-10-28,0,0.4,0.4,0.42,0.39,0.425,216000,90640,0.41962963,0.4,0.4,0.42,0.39,0.425,216000,0.41963,-0.06977
2020-10-22,2020-10-27,0,0.43,0.38,0.43,0,0,0,0,0,0.43,0.38,0.43,0,0,0,0,0
2020-10-21,2020-10-23,0,0.43,0.385,0.43,0,0,0,0,0,0.43,0.385,0.43,0,0,0,0,-0.01149
2020-10-20,2020-10-22,0,0.435,0.39,0.435,0.43,0.435,16200,7004,0.43234568,0.435,0.39,0.435,0.43,0.435,16200,0.43235,-0.02247
2020-10-19,2020-10-21,0,0.445,0.39,0.55,0,0,0,0,0,0.445,0.39,0.55,0,0,0,0,0
2020-10-16,2020-10-20,0,0.445,0.39,0.445,0,0,0,0,0,0.445,0.39,0.445,0,0,0,0,0
2020-10-15,2020-10-19,0,0.445,0.435,0,0,0,2000,830,0.415,0.445,0.435,0,0,0,2000,0.415,0
2020-10-14,2020-10-16,0,0.445,0.445,0.6,0.425,0.445,28000,12360,0.44142857,0.445,0.445,0.6,0.425,0.445,28000,0.44143,0
